,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,emre/storm,Python,46,449,22,1905,19989.989999999998,18041.699999999997,11987.75,819.75,1214.4,940.5
0,princeton-nlp/tree-of-thought-llm,Python,4,2198,5,48,575.424,523.1,529.05,810.5,1130.7,821.6999999999999
0,blackboxo/CleanMyWechat,Python,13,42284,5,1428,122.87700000000001,119.1,120.55,1668.0,2602.2000000000003,1951.8
0,sqlc-dev/sqlc,Go,469,17963,192,681,12276.711000000001,11212.6,10581.0,72719.25,106307.0,79014.1
0,fastapi-users/fastapi-users,Python,268,12797,60,1598,4356.3060000000005,3990.8,3460.2,9696.75,13677.5,10286.8
0,lonePatient/awesome-pretrained-chinese-nlp-models,Python,1,914,6,609,1055.943,986.1999999999999,869.1999999999999,5.75,8.700000000000001,6.8
0,layumi/Person_reID_baseline_pytorch,Python,21,8054,5,2244,799.533,728.4,783.6999999999999,290.75,422.0,330.9
0,Bitwise-01/Instagram-,Python,4,33759,3,1984,615.7170000000001,571.9,661.7499999999999,164.5,229.40000000000003,165.2
0,Shopify/toxiproxy,Go,212,3426,62,3148,5540.454000000001,5049.8,4913.099999999999,67244.25,94268.5,67943.2
0,mherrmann/helium,Python,9,41369,8,1449,473.85900000000004,442.59999999999997,435.79999999999995,155.5,216.70000000000002,171.3
0,chromedp/chromedp,Go,131,2857,39,2467,3696.6330000000003,3374.7,3416.95,3418.0,4906.1,3704.1
0,fullstorydev/grpcurl,Go,170,557,48,2270,2868.795,2603.6,2385.5,6271.0,9097.6,6774.0
0,adnanh/webhook,Go,67,8705,47,3324,15720.597,14214.6,8128.400000000001,1585.0,2272.9,1694.9
0,moonD4rk/HackBrowserData,Go,48,13007,19,1300,1534.131,1420.3999999999999,1496.3,2708.5,3744.4,2806.2
0,claudiodangelis/qrcp,Go,50,26623,42,1508,8232.426,7442.0,7189.799999999999,1317.0,1853.2,1383.2
0,darkreader/darkreader,TypeScript,4763,32219,431,2787,13989.996000000001,13238.3,12070.25,61261.5,86149.5,64531.7
0,FastLED/FastLED,C++,238,15195,130,3711,9832.824,9018.5,8745.55,10341.5,14867.0,11097.6
0,SwiftGen/SwiftGen,Swift,178,49685,88,1293,6604.0560000000005,6199.9,6269.65,46561.0,66912.6,50196.6
0,HackerPoet/NonEuclidean,C++,1,965,2,722,1318.68,1188.7999999999997,1379.8,0.75,0.7000000000000001,0.8
0,facebookresearch/nevergrad,Python,778,23312,53,1016,4177.152,3871.8999999999996,3177.85,25341.0,34963.0,26214.6
0,gao-sun/eul,Swift,85,2216,31,559,11203.119,10144.9,10821.449999999999,4412.5,6523.1,5090.9
0,kdrag0n/safetynet-fix,C++,13,1985,9,768,1933.731,1755.3999999999999,1933.6,90.75,118.80000000000001,90.1
0,vueuse/vueuse,TypeScript,158,11947,462,405,46405.548,42093.0,41969.7,18373.0,26471.5,19614.3
0,graphql-go/graphql,Go,192,3672,89,2924,21033.279,19047.0,13025.0,23215.75,34733.8,25845.9
0,IBAnimatable/IBAnimatable,Swift,313,26794,37,2652,4805.523,4545.5,4961.15,19044.75,27073.2,20682.1
0,reduxjs/redux-thunk,TypeScript,74,1704,49,3066,38203.425,34437.7,37798.85,17168.0,23654.2,16872.600000000002
0,interpretml/interpret,C++,1,14469,38,360,3705.291,3634.7,4087.15,3.75,4.5,3.4
0,ionic-team/ionicons,TypeScript,51,28466,45,2945,8312.679,7547.599999999999,8015.099999999999,5532.5,8465.0,6315.6
0,vuejs/vuepress,JavaScript,744,15187,353,1956,88986.591,80377.2,88145.09999999999,16674.0,23767.1,18066.3
0,toptal/gitignore.io,Swift,271,14065,133,3672,36549.081000000006,33009.700000000004,35885.45,65892.25,80171.0,54877.7
0,go-task/task,Go,281,14951,148,2238,11011.977,10105.7,8837.65,91813.75,115221.6,79318.5
0,lexrus/LTMorphingLabel,Swift,27,1620,22,3531,2614.7160000000003,2377.4,2500.7,154.75,212.60000000000002,168.3
0,ArthurSonzogni/FTXUI,C++,299,18296,90,1527,5274.387000000001,4816.0,4590.3,17030.0,24650.2,18752.6
0,js-cookie/js-cookie,JavaScript,45,798,53,2394,5789.205000000001,5305.1,5316.75,2471.75,3351.2,2428.1
0,butor/blackbird,C++,72,2421,34,1997,14081.903999999999,12733.9,6914.650000000001,3250.25,4929.6,3751.5
0,ashleymills/Reachability.swift,Swift,69,355,52,3405,2497.833,2282.1,2138.45,1150.0,1661.2,1260.0
0,pmndrs/jotai,TypeScript,315,12412,173,362,16295.022,14813.9,15012.849999999999,52123.25,76632.3,56462.6
0,duilib/duilib,C++,34,22966,22,2344,652.3470000000001,601.9,479.95,817.75,1246.1,951.8000000000001
0,chalk/chalk,JavaScript,82,1060,56,2709,35154.477,31702.399999999998,34418.299999999996,1388.75,1941.7,1470.2
0,doctest/doctest,C++,8,6582,101,2969,5321.0070000000005,4932.9,4353.05,106.25,146.5,119.6
0,rs/zerolog,Go,214,1361,147,2486,11014.641000000001,9957.6,9570.3,3806.0,5604.0,4296.4
0,wangeditor-team/wangEditor,TypeScript,103,19263,39,2969,2636.3610000000003,2604.4,2743.7,14436.5,20601.7,15259.5
0,rivo/tview,Go,102,6322,78,2262,5242.086,4776.7,3873.2499999999995,1616.25,2399.7000000000003,1828.0
0,ansible/molecule,Python,1431,14050,292,2072,22117.86,20177.0,18452.7,45506.75,61692.7,47136.0
0,wookayin/gpustat,Python,25,327,17,2769,2053.2780000000002,1874.7,1647.05,573.0,826.0,624.8
0,wkentaro/gdown,Python,43,1124,20,2178,2115.216,1955.3999999999999,1893.7,396.75,545.7,420.2
0,miguelgrinberg/python-socketio,Python,48,1502,62,2002,8631.027,7836.0,7768.9,416.0,601.5000000000001,470.7
0,swaggo/swag,Go,597,5100,205,2445,16528.122,14968.9,10375.949999999999,21994.25,31740.7,23814.6
0,ssut/py-googletrans,Python,42,615,22,1925,956.7090000000001,872.9,713.65,5045.75,7877.6,5931.7
0,boppreh/keyboard,Python,45,1407,33,3509,1778.22,1677.2,1288.6,514.75,740.7,560.4
0,lucidrains/stylegan2-pytorch,Python,13,5140,8,575,9785.871000000001,8836.900000000001,10214.049999999997,67.75,94.2,74.3
0,0xHJK/music-dl,Python,5,5883,3,1258,233.433,238.8,273.90000000000003,337.5,515.9,391.3
0,zhayujie/bot-on-anything,Python,48,722,20,76,828.837,767.0999999999999,745.55,1773.75,2670.3,2043.6
0,santinic/pampy,Python,10,293,7,1237,330.00300000000004,309.7,301.45,218.25,330.0,253.5
0,nitely/Spirit,Python,91,12013,14,3253,694.638,692.2,670.3,38729.5,54008.200000000004,40743.2
0,vyapp/vy,Python,8,8548,9,1847,702.9630000000001,647.5999999999999,532.6999999999999,44.25,57.3,43.2
0,BangguWu/ECANet,Python,2,1097,2,608,153.18000000000004,140.6,122.5,3.5,3.7,3.5
0,istresearch/scrapy-cluster,Python,8,29380,25,1010,13373.613,12066.3,6288.950000000001,7762.0,11796.400000000001,8855.6
0,initstring/passphrase-wordlist,Python,2,368,1,1810,236.09700000000004,221.5,256.15,51.0,72.2,54.2
0,yinguobing/head-pose-estimation,Python,2,3872,2,1987,273.39300000000003,261.6,267.7,677.0,864.0,600.0
0,zalandoresearch/pytorch-ts,Python,10,4209,11,865,1343.988,1248.4,1315.8,874.25,1333.0,995.7
0,99designs/gqlgen,Go,876,10312,332,2206,21302.676,19423.6,18216.199999999997,149073.5,217278.2,160311.6
0,gwuhaolin/livego,Go,32,2614,19,1935,3626.0370000000003,3277.6,3486.1,1218.0,1749.3000000000002,1340.5
0,bluenviron/mediamtx,Go,6,8221,58,382,3412.9170000000004,3279.2,3188.7,62.25,88.1,68.8
0,nextcord/nextcord,Python,504,20513,337,856,16027.956,14863.199999999999,13757.4,33505.25,45003.6,32583.100000000002
0,jwkvam/celluloid,Python,3,36,1,3,82.584,78.1,77.15,115.5,171.0,132.0
0,omoindrot/tensorflow-triplet-loss,Python,2,3281,3,36,86.58,81.9,82.45,3.0,3.3000000000000003,2.9000000000000004
0,xtermjs/xterm.js,TypeScript,1983,28030,276,3631,36379.917,33712.7,35277.55,88029.25,122281.90000000001,90432.6
0,da03/Attention-OCR,Python,5,55,6,323,405.927,368.0,323.3,222.5,311.59999999999997,233.4
0,traverseda/pycraft,Python,44,718,28,437,4133.529,3745.1,3890.1499999999996,2049.0,2912.9,2168.1
0,shaoxiongji/federated-learning,Python,1,39,3,918,75.924,71.6,77.2,1.0,1.0,1.0
0,initstring/linkedin2username,Python,32,271,10,2153,1486.179,1351.4999999999998,1025.35,543.5,751.1,554.5
0,vividvilla/csvtotable,Python,5,1406,4,1279,1333.332,1207.6999999999998,792.35,25.5,31.7,25.1
0,monperrus/crawler-user-agents,Python,257,479,78,3628,3040.956,2775.2999999999997,2453.5499999999997,1868.25,2699.8,2060.9
0,Tongjilibo/bert4torch,Python,17,10043,4,633,348.651,398.9,476.05,621.25,946.2,713.3
0,kean/Nuke,Swift,148,12129,73,2848,6700.959000000001,6337.0,6252.0,11106.25,15893.6,11816.3
0,xtaci/algorithms,C++,37,2267,23,2783,2250.414,2069.5,2095.45,1610.5,2417.6,1838.6
0,git-tips/tips,JavaScript,139,393,68,2848,10258.731,9278.4,8927.099999999999,1210.0,1684.4,1302.3999999999999
0,kishikawakatsumi/KeychainAccess,Swift,212,1577,29,3244,4922.7390000000005,4491.4,4937.8,7959.75,11408.300000000001,8443.2
0,flashlight/flashlight,C++,3,16232,53,619,5143.851000000001,4753.7,4703.25,94170.0,150347.7,112884.09999999999
0,Ranchero-Software/NetNewsWire,Swift,229,38927,73,1152,6230.763000000001,6391.8,6898.0,32626.75,50422.700000000004,37972.799999999996
0,graphql/graphiql,TypeScript,776,25216,268,1774,39676.950000000004,36124.1,36272.149999999994,35386.75,50930.9,37915.0
0,learn-anything/learn-anything.xyz,TypeScript,2,18472,11,1505,3132.531,2888.1,3212.25,18.25,27.5,21.0
0,Lona/Lona,Swift,413,30415,23,1085,7207.119000000001,6711.8,7346.2,145261.0,215185.9,160089.5
0,rrweb-io/rrweb,TypeScript,443,7024,109,1965,19030.95,17264.5,11280.35,77619.25,119180.3,89210.2
0,ReSwift/ReSwift,Swift,196,9604,65,2864,9013.311000000002,8157.799999999999,7559.4,22152.25,30396.600000000002,22150.899999999998
0,avajs/ava,JavaScript,875,14246,302,2271,71403.19200000001,64514.6,60318.7,66282.0,92933.7,68612.5
0,quic-go/quic-go,Go,2176,15454,96,2887,14784.534000000001,13951.1,15046.85,139258.75,194156.0,143821.3
0,umijs/qiankun,TypeScript,524,33475,67,1719,3985.3440000000005,3625.2,3515.7999999999997,9777.25,13737.6,10422.3
0,adonisjs/core,TypeScript,6,5837,59,1838,15137.847,13859.199999999999,10950.1,64.0,91.5,70.3
0,sjwhitworth/golearn,Go,110,27723,52,3289,3571.092,3268.0,2897.7999999999997,21794.5,33530.5,25156.3
0,reduxjs/reselect,TypeScript,164,4641,99,3157,14023.296,12751.199999999999,13182.599999999999,38126.0,54744.9,39780.5
0,jackc/pgx,Go,359,5023,260,3990,23540.769,21561.5,21715.149999999998,6482.5,9473.7,7220.7
0,fullcalendar/fullcalendar,TypeScript,122,32462,130,4363,8214.111,8036.3,7806.549999999999,11691.0,17304.7,12822.7
0,go-resty/resty,Go,190,3571,102,2962,17274.708,15612.3,9127.25,5257.75,7501.6,5675.7
0,projectdiscovery/subfinder,Go,177,9382,78,1812,10450.539,9577.699999999999,9685.85,8751.5,12093.3,9045.9
0,dinedal/textql,Go,31,1038,24,3548,5719.275000000001,5166.099999999999,5166.65,159.0,219.8,175.0
0,prasmussen/gdrive,Go,28,491,26,2984,1602.729,1473.4,1438.8,5495.5,8648.6,6502.799999999999
0,wulkano/Kap,TypeScript,329,24644,53,1574,27964.341,25277.899999999998,28401.149999999998,21327.25,30116.0,22199.5
0,ansible-semaphore/semaphore,Go,60,8351,94,1025,16761.888,15277.8,9207.1,2787.5,4200.2,3167.6
0,ustbhuangyi/better-scroll,TypeScript,95,18682,35,1201,6326.667,5883.6,6070.7,21825.5,32551.8,24120.4
0,aaamoon/copilot-gpt4-service,Go,74,1778,16,116,1002.33,939.6,891.5999999999999,1645.0,2372.6,1794.6
0,apex/up,Go,70,23845,21,1091,18253.728,16470.5,18885.55,548.0,748.0,570.4
0,flatpickr/flatpickr,TypeScript,323,7848,223,2604,19385.928,17728.1,18530.75,17262.75,24537.0,18027.1
0,lib/pq,Go,202,1087,116,4133,12279.042000000001,11122.699999999999,10925.449999999999,3269.75,4735.0,3613.9
0,gcla/termshark,Go,24,22261,14,1290,1401.93,1358.2,1175.5,332.5,482.8,371.0
0,jeessy2/ddns-go,Go,250,24681,31,1272,1265.4,1180.7,1110.6499999999999,5364.5,7542.8,5697.400000000001
0,bxcodec/go-clean-arch,Go,22,347,7,2445,638.361,581.7,569.65,1681.5,2327.4,1741.6
0,xo/usql,Go,83,2793,29,2442,3645.351,3346.4999999999995,3122.6499999999996,3565.0,5304.400000000001,4030.4
0,senghoo/golang-design-pattern,Go,12,1055,9,2430,415.25100000000003,379.5,316.15,90.25,118.0,96.7
0,malcommac/SwiftDate,Swift,45,27837,103,1518,5384.943,4975.7,4968.849999999999,1770.0,2508.8,1856.8
0,Alexays/Waybar,C++,849,4202,347,2033,15241.077000000001,14050.8,12367.1,17612.25,25234.100000000002,19270.0
0,forhappy/Cplusplus-Concurrency-In-Practice,C++,4,1398,4,409,5528.133000000001,4996.099999999999,5771.649999999999,6.5,7.5,6.5
0,patchthecode/JTAppleCalendar,Swift,67,2542,44,2638,1457.874,1415.5,1249.05,533.25,742.5,572.0
0,sindresorhus/Gifski,Swift,101,21753,14,1086,23886.756,21558.5,24779.95,4648.5,6699.200000000001,4998.6
0,marcosgriselli/ViewAnimator,Swift,26,12305,15,2240,1066.932,976.1999999999999,947.4999999999999,3067.0,4155.6,3115.2
0,SwiftKickMobile/SwiftMessages,Swift,44,18785,33,2614,1314.018,1216.5,1142.95,3528.0,4948.0,3652.8
0,WenchaoD/FSPagerView,Swift,10,2105,8,1831,630.369,580.5,602.65,41.25,51.6,42.300000000000004
0,petkaantonov/bluebird,JavaScript,285,15385,213,3377,32196.105000000003,29212.399999999998,27515.3,16860.0,21023.5,14824.300000000001
0,xmartlabs/XLPagerTabStrip,Swift,93,3983,37,3140,2676.3210000000004,2437.7999999999997,2252.4,4790.5,6737.1,5054.5
0,jrouwe/JoltPhysics,C++,510,24254,42,928,2593.404,2428.7,2508.85,31179.5,44614.3,34795.3
0,tailwindlabs/heroicons,JavaScript,52,2786,28,1393,7031.628000000001,6355.8,7041.7,7567.25,9677.4,8632.5
0,maxgoedjen/secretive,Swift,33,14378,30,139,2553.1110000000003,2329.2,1776.1,884.0,1289.0,1000.1999999999999
0,gaoxiang12/slambook2,C++,9,23259,8,1875,2156.5080000000003,1950.9,2222.95,25.75,32.300000000000004,26.400000000000002
0,camsong/You-Dont-Need-jQuery,JavaScript,166,727,81,2699,15621.363,14130.3,10571.55,5616.25,8640.1,6514.0
0,justadudewhohacks/opencv4nodejs,C++,196,36776,53,1766,5450.877,5018.4,5314.9,30755.0,44489.6,33244.8
0,itinance/react-native-fs,C++,211,4105,149,2896,8826.165,8025.599999999999,7654.7,8636.5,12846.1,9664.7
0,oauth2-proxy/oauth2-proxy,Go,644,18568,331,2347,16271.712000000001,14837.1,12837.85,51242.0,74191.8,55151.8
0,hibiken/asynq,Go,216,8150,35,1561,5524.47,5063.799999999999,5263.099999999999,22534.0,32964.700000000004,24482.7
0,kelseyhightower/confd,Go,183,18207,92,1749,14927.391000000001,13524.9,14274.05,271931.75,399864.8,292939.7
0,sosedoff/pgweb,Go,254,24400,47,3383,3272.391,3069.7999999999997,2876.7999999999997,194613.25,272421.3,195727.6
0,conventional-changelog/commitlint,TypeScript,1902,17458,218,2938,26246.061,23904.6,22096.8,69169.0,96320.40000000001,71354.4
0,Lissy93/web-check,TypeScript,21,19491,15,252,4757.238,4321.2,3675.6,3100.5,4510.0,3323.7999999999997
0,99designs/aws-vault,Go,334,9705,115,2834,6562.098,6029.8,5290.9,689079.75,971517.7999999999,698621.1
0,imgproxy/imgproxy,Go,212,36533,92,2376,8189.802000000001,7537.0,6859.7,4408.0,6508.400000000001,4961.2
0,carloscuesta/gitmoji,TypeScript,956,6695,101,2659,4863.798000000001,4495.8,4192.7,45338.0,63617.8,46360.6
0,gobuffalo/buffalo,Go,237,16204,147,2589,20394.918,18655.3,18581.75,36546.5,49736.0,36588.6
0,zserge/lorca,Go,32,544,24,1889,1626.039,1471.0,1443.2,189.0,256.1,198.9
0,airbnb/react-sketchapp,TypeScript,188,4428,56,1438,11762.226,10672.599999999999,11315.499999999998,18579.0,24230.6,17587.4
0,yonaskolb/XcodeGen,Swift,560,11807,186,2401,19215.099000000002,17518.8,15383.3,25417.5,36344.9,27457.1
0,qvacua/vimr,Swift,22,36580,33,3572,3509.154,3602.4,3717.9999999999995,693.75,1016.0,765.7
0,svg/svgo,JavaScript,363,5071,189,3393,46198.422000000006,41727.0,44969.49999999999,19188.75,26820.4,19700.9
0,zeux/meshoptimizer,C++,278,3602,29,2717,6043.617,5678.099999999999,6358.049999999999,20339.25,29264.7,21519.0
0,SwiftUIX/SwiftUIX,Swift,115,3336,43,1707,4083.579,3885.5,4127.349999999999,2021.0,2934.3,2219.9
0,microsoft/Detours,C++,94,767,32,2126,1198.8000000000002,1090.3999999999999,929.5999999999999,6710.0,10453.800000000001,7866.200000000001
0,huri000/SwiftEntryKit,Swift,92,46240,24,1275,1240.758,1160.2,1141.1,19795.25,27767.600000000002,20488.7
0,TheAssassin/AppImageLauncher,C++,57,1860,39,2084,4898.097000000001,4531.7,3878.45,1473.0,2119.8,1609.0
0,onsi/ginkgo,Go,359,7717,174,3844,12348.639000000001,11212.699999999999,10127.15,4241.25,6013.400000000001,4759.3
0,bizz84/SwiftyStoreKit,Swift,57,3871,55,2752,4520.142,4155.2,4126.4,2314.5,3337.6,2531.4
0,feathersjs/feathers,TypeScript,359,35922,232,3211,24859.449,22797.0,15842.0,102178.0,142861.4,103179.0
0,robertkrimen/otto,Go,141,2241,55,4102,6530.796,5955.9,6031.65,14932.5,21073.5,15371.699999999999
0,Swinject/Swinject,Swift,156,1736,43,3087,1618.7130000000002,1560.7,1455.75,8063.0,11053.5,8264.699999999999
0,sass/sass,TypeScript,136,1689,26,3928,5426.901000000001,4959.9,5239.15,11862.75,17794.7,13352.8
0,patrickmn/go-cache,Go,6,126,7,2027,1229.769,1124.2,1202.6,45.0,67.4,52.6
0,andreamazz/AMScrollingNavbar,Swift,69,23499,39,2697,16447.536,14879.5,8517.25,544.0,787.2,614.0
0,jbeder/yaml-cpp,C++,238,4591,136,3251,6231.762000000001,5709.9,4714.65,94318.0,123856.7,86785.9
0,tiangolo/full-stack-fastapi-postgresql,TypeScript,108,932,22,1833,8354.304,7544.0,8640.8,10049.0,13397.0,9814.6
0,cyrildiagne/ar-cutpaste,TypeScript,15,382,6,515,989.01,896.0,994.4,61.0,80.1,62.9
0,microsoft/SPTAG,C++,99,25771,37,1196,2819.1780000000003,2559.2,2764.4,13925.0,20176.300000000003,15058.699999999999
0,glushchenko/fsnotes,Swift,133,40258,37,2413,4828.500000000001,4596.0,4213.2,46291.75,67556.0,49910.5
0,wangyu-/UDPspeeder,C++,3,6310,7,79,1060.938,1000.0,1084.0,41.0,54.9,42.1
0,Swift-AI/Swift-AI,Swift,31,30117,17,516,1897.4340000000002,1741.1,1891.45,1048.25,1612.0000000000002,1220.7
0,DarthTon/Blackbone,C++,38,8269,24,3490,2298.699,2110.9,2228.65,669.25,956.5,728.0
0,peco/peco,Go,302,1418,57,3389,13235.418000000001,12063.099999999999,11451.449999999999,8674.5,12272.6,9224.0
0,raulriera/TextFieldEffects,Swift,25,663,20,2920,818.514,756.9,662.15,261.5,367.90000000000003,289.7
0,kamyu104/LeetCode-Solutions,C++,76,23338,41,1412,8011.647,8902.1,10445.449999999999,327.5,443.0,348.4
0,mitchellh/mapstructure,Go,75,366,53,3258,9563.760000000002,8646.8,9240.0,1395.75,2112.6,1609.5
0,mswjs/msw,TypeScript,347,10727,130,1127,25905.402000000002,23482.2,25131.299999999996,32490.0,45857.9,33738.7
0,BrainJS/brain.js,TypeScript,174,24128,94,2853,17809.173000000003,16186.599999999999,16447.199999999997,158961.5,228654.5,165772.7
0,appleboy/gorush,Go,374,5786,50,2822,5220.774,4801.4,4883.499999999999,158139.75,245639.50000000003,183735.19999999998
0,sindresorhus/got,TypeScript,431,3270,180,2490,48828.456000000006,44138.0,47250.2,12354.25,17283.5,13037.8
0,gruntwork-io/terragrunt,Go,793,29323,223,2839,11918.736,10946.699999999999,9736.25,42842.25,62520.5,47526.0
0,usefathom/fathom,Go,61,14368,35,2263,2319.012,2163.2,2107.2,122208.75,149290.59999999998,100747.9
0,reduxjs/redux-devtools,TypeScript,356,31989,101,2255,51573.04200000001,46592.99999999999,52359.1,104844.75,150463.9,110283.6
0,etcd-io/bbolt,Go,290,2238,186,2368,24253.722,22001.3,22160.55,6208.25,8942.1,6754.0
0,urfave/negroni,Go,143,5512,77,3562,10362.627,9377.3,9437.449999999999,1722.75,2548.2000000000003,1953.5
0,angular-ui/ui-router,TypeScript,281,13560,160,3741,15122.196,13829.9,13567.849999999999,16015.0,22010.8,15958.4
0,joho/godotenv,Go,41,134,35,3190,6386.9400000000005,5770.5,5727.75,296.0,419.90000000000003,330.3
0,olivere/elastic,Go,19,8572,102,2396,12444.876,11351.3,7630.75,213.0,307.3,235.29999999999998
0,redis/ioredis,TypeScript,264,6234,146,2498,38162.799,34508.7,25553.949999999997,14713.25,20817.100000000002,15406.6
0,chartist-js/chartist,TypeScript,4,14978,65,1962,17916.732,16208.500000000002,10283.15,79.5,105.1,86.89999999999999
0,benthosdev/benthos,Go,331,28323,203,2189,8436.222,8070.2,7599.3,25849.5,37955.700000000004,29131.5
0,fabiolb/fabio,Go,180,20879,85,2611,3978.018,3699.5,2993.6499999999996,240590.0,368566.8,274078.8
0,piotrwitek/react-redux-typescript-guide,TypeScript,68,2939,29,1987,2056.9410000000003,1885.3,1600.25,35492.75,50631.1,36725.2
0,MessageKit/MessageKit,Swift,188,49716,141,1724,7112.88,6605.8,6030.7,14111.75,19942.7,15004.8
0,peterbraden/node-opencv,C++,208,10305,92,4023,7871.454000000001,7178.9,6797.95,16636.75,25233.2,18902.1
0,danilowoz/react-content-loader,TypeScript,123,7118,45,2242,7400.592000000001,6694.9,7073.949999999999,54122.25,78436.8,57054.3
0,Tatsu-syo/noMeiryoUI,C++,25,1318,10,2623,267.06600000000003,274.7,288.45,981.0,1447.3000000000002,1095.7
0,schickling/chromeless,TypeScript,88,1088,42,424,5202.459000000001,4739.1,4893.75,3865.75,5901.900000000001,4466.0
0,SwiftyBeaver/SwiftyBeaver,Swift,156,2446,74,2851,3190.4730000000004,2936.9,2676.25,3490.25,4864.6,3648.1
0,Neargye/magic_enum,C++,116,667,54,1777,1330.6680000000001,1252.8,1105.8,3836.0,5559.3,4146.5
0,kean/Pulse,Swift,51,6646,29,1082,5228.433000000001,4958.8,4789.299999999999,17525.0,24187.4,17702.6
0,cgoldsby/LoginCritter,Swift,4,12060,4,379,138.861,134.0,136.5,112.25,140.1,138.4
0,Ji4n1ng/OpenInTerminal,Swift,35,29202,24,1247,1213.452,1122.0,1100.0,2802.0,4004.3,3049.8999999999996
0,dillidon/alerts-and-pickers,Swift,1,41651,0,5,0,0,0,9.5,12.5,9.9
0,epezent/implot,C++,99,1609,39,1253,2717.28,2508.6,2622.2999999999997,8989.75,12832.7,9328.8
0,twostraws/ControlRoom,Swift,44,7382,49,118,4140.189,3768.2999999999997,4096.349999999999,1624.5,2387.3,1847.1
0,Ramotion/expanding-collection,Swift,15,31962,17,734,1979.352,1799.1000000000001,1993.0499999999997,252.0,353.8,263.8
0,ramda/ramda,JavaScript,1291,8209,300,3850,23270.373,21253.399999999998,19626.2,97083.75,134975.4,99452.3
0,facebookresearch/StarSpace,C++,94,3115,16,757,834.498,765.5,641.65,3498.5,5222.400000000001,3985.4
0,JakubVojvoda/design-patterns-cpp,C++,1,67,2,960,73.26,71.9,77.64999999999999,14.25,21.1,17.4
0,alandefreitas/matplotplusplus,C++,64,39999,39,1271,2690.3070000000002,2467.1,2409.75,18701.0,29122.2,22009.0
0,blynkkk/blynk-library,C++,42,10026,29,2876,2654.676,2596.4,2802.0,2277.0,2996.5,2204.5
0,scenee/FloatingPanel,Swift,231,7753,39,1962,2651.679,2478.5,2043.25,8845.25,12715.2,9498.7
0,AndrewHartAR/ARKit-CoreLocation,Swift,29,24021,29,640,995.004,918.9,761.75,4116.5,5397.3,3825.1
0,alexisakers/BulletinBoard,Swift,44,29722,32,1126,2382.948,2178.7999999999997,2194.4,5928.25,8545.800000000001,6451.299999999999
0,zeux/pugixml,C++,131,6934,59,4187,3688.641,3486.2999999999997,3317.55,3650.5,5292.8,3969.7999999999997
0,cppla/ServerStatus,C++,12,1770,5,2037,169.83,173.1,174.05,5591.5,8749.800000000001,6638.8
0,ajv-validator/ajv,TypeScript,405,30767,181,3201,13343.310000000001,12273.3,11651.55,23306.5,33081.0,24538.0
0,Yalantis/Koloda,Swift,99,49627,62,3112,2409.255,2210.2,2173.0,1568.25,2186.4,1677.9
0,knolleary/pubsubclient,C++,44,313,33,4114,5908.086,5341.2,5625.4,449.5,640.7,491.29999999999995
0,philackm/ScrollableGraphView,Swift,12,25474,7,959,256.077,244.7,209.95,1394.25,1976.3,1466.6
0,nalexn/clean-architecture-swiftui,Swift,6,430,6,1473,362.637,342.5,382.84999999999997,10.75,13.3,11.8
0,tindy2013/stairspeedtest-reborn,C++,30,34094,8,1094,587.745,557.6,611.0999999999999,2396.5,3429.4,2565.2
0,Chlumsky/msdfgen,C++,18,2408,12,2408,1399.932,1272.6,859.6999999999999,22698.0,27244.599999999995,18320.600000000002
0,abumq/easyloggingpp,C++,64,30526,30,3015,2518.146,2483.3,2317.75,6180.75,8556.9,6301.0
0,reviewdog/reviewdog,Go,1255,4104,94,2692,18653.328,17154.5,15261.949999999999,19462.25,27457.9,21113.8
0,alibaba/hooks,TypeScript,630,10398,211,1698,21584.727000000003,19690.1,20319.649999999998,126832.75,180734.9,131516.2
0,FaridSafi/react-native-gifted-chat,TypeScript,388,47898,185,2819,15717.933,14291.099999999999,14358.55,44090.75,62898.8,45874.5
0,go-acme/lego,Go,893,13901,349,3188,27814.491,25195.8,23486.0,437059.5,614414.6,444894.4
0,Terry-Mao/goim,Go,72,12750,32,2590,3627.369,3309.1,3392.95,14768.0,20635.0,15009.4
0,charmbracelet/lipgloss,Go,123,520,24,1097,4826.169000000001,4374.1,4748.05,2148.25,3142.7000000000003,2409.8
0,segmentio/kafka-go,Go,238,2280,137,1589,7509.150000000001,6816.4,6383.2,14737.0,22169.100000000002,16621.1
0,gokcehan/lf,Go,322,1736,89,2759,16087.895999999999,14599.199999999999,8685.0,7190.25,9977.300000000001,7488.8
0,fatih/color,Go,55,2045,33,2858,13655.331,12324.4,12938.5,167590.5,234278.9,167838.3
0,simeji/jid,Go,54,108,16,2588,7072.92,6385.5,6092.849999999999,1403.25,2072.4,1569.5
0,eddycjy/go-gin-example,Go,3,23567,4,808,1144.188,1041.8,1179.5,2.75,2.7,2.8
0,ThreeDotsLabs/watermill,Go,187,4439,42,1790,10429.893,9432.5,5737.45,21621.5,31109.0,23244.8
0,vikmeup/SCLAlertView-Swift,Swift,146,3983,79,3500,4088.241,3721.8999999999996,3653.75,3863.0,5565.4,4220.2
0,StackExchange/blackbox,Go,172,692,92,3572,7804.188,7056.8,6101.8,2587.5,3831.9,2960.9
