,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_Swift,pr_points1,pr_points2,pr_points3
0,-0.3843896372035883,-0.6272921347864147,-0.47125466156675955,-0.1661769997981338,-0.93690172531357,-0.9356067832299985,-0.9244977658565893,1,2.003,1.803,1.762
0,-0.24817045240655633,0.867981185144931,0.10820621906137938,0.2570031538974655,1.644055428407706,1.6222740869922996,1.8610703526404844,1,3.184,2.723,3.339
0,-0.39290333625340285,-0.5730854800769251,-0.5002277055981665,-0.4532532662240673,-0.7014036672637438,-0.6859731000317694,-0.6192300268432113,1,1.936,1.788,1.89
0,-0.23965675335674183,-0.6214445992190479,-0.38433552947253874,-1.3087634147762517,-0.42083724770033887,-0.412136705166122,-0.5261605942171813,1,5.223,4.846,5.824
0,-0.3162800448050723,-0.300707273348983,-0.4133085735039457,-1.4460110321910407,-0.460827483972951,-0.47506375550140967,-0.687170712660213,1,1.425,1.398,1.464
0,-0.20560195715748383,-0.5140253708465211,-0.6161198817237943,-0.9782254028356351,-1.3533079950728313,-1.3871602323392607,-1.5480629644509891,1,4.192,3.885,4.013
0,-0.23965675335674183,-0.5291120126103274,-0.21049726528409704,-0.056378905866302634,-0.6068235846507408,-0.6071414106007498,-0.6657647431562262,1,5.924,5.63,5.709
0,-0.40993073435303184,-0.6257133001832256,-0.5002277055981665,-1.1474974643138747,-0.9210325839355493,-0.9273087106583122,-0.980339425432207,1,1.84,1.962,1.69
0,-0.39290333625340285,-0.4561347687295906,-0.47125466156675955,-0.764347865697589,-0.7953489842216259,-0.804220634178299,-0.9142601282677258,1,1.706,1.713,1.75
0,-0.3503348410043303,-0.39204577891125125,-0.35536248544113175,0.7373698148492268,-0.2246946602680039,-0.21644049368385365,-0.05988273676077167,1,2.522,2.37,2.627
0,-0.11195126760952433,0.9838208647344656,-0.5581737936609804,-1.2847450817286636,-0.6709349158179442,-0.6825155697935669,-0.6862400183339528,1,3.5,3.246,3.843
0,-0.3162800448050723,-0.6250700712708153,-0.4422816175353526,-1.2092588921505298,-0.6119017098917074,-0.5905452654573772,-0.4228535240022882,1,2.575,2.24,2.81
0,-0.018300578061564824,-0.3287169687166696,-0.26844335334691094,-1.0285495292210576,0.37261982120069265,0.3471369351431733,0.5636824618336282,1,4.644,4.534,4.033
0,-0.35884854005414485,-0.6042528446509897,-0.5002277055981665,-1.2904637324542798,-0.511608736382617,-0.5262352030268083,-0.6071310006018275,1,1.615,1.39,1.637
0,-0.32479374385488685,-0.6113868380431772,-0.35536248544113175,0.8734737021188924,-0.1409055937920549,-0.15697097358676868,-0.13154619988281502,1,3.625,3.355,3.572
0,0.4925213649273052,0.32860450441102407,0.07923317502997243,-0.02321073165772864,0.768078824340967,0.7537424911558014,0.5683359334649296,1,7.143,5.769,6.143
0,-0.40993073435303184,1.61149533253561,-0.5292007496295734,0.13119283793390893,-0.7172728086417643,-0.7281549689378413,-0.8007154204639695,1,1.019,1.011,1.028
0,-0.39290333625340285,-0.37239805940489906,-0.5002277055981665,-1.333925477968963,-0.5706419423088537,-0.5780981565998478,-0.5987547516654846,1,1.358,1.278,1.492
0,-0.25668415145637086,-0.3673691788169637,-0.3263894414097248,1.118231953175266,-0.23992903599090373,-0.255164832351723,-0.061744125413292474,1,3.796,3.628,3.819
0,-0.26519785050618533,-0.531977305038337,-0.23947030931550398,1.6695098831246684,-0.03680402635223972,-0.04909603015484686,-0.04313023888808649,1,4.138,3.995,4.186
0,-0.30776634575525785,-0.6029079114704954,-0.26844335334691094,-1.647307537732731,-0.12440168675891355,8.992276301425798e-07,0.28540485828179907,1,2.583,2.617,2.517
0,-0.19708825810766933,-0.6206844195952902,-0.38433552947253874,-1.1692283370712164,-0.015221994078131497,-0.017978258011023342,0.11881057388120539,1,2.821,2.769,2.772
0,-0.30776634575525785,0.49449908845721813,-0.4133085735039457,-1.1337727025723958,-0.15677473517007573,-0.1459068768245203,-0.17528883321704877,1,2.217,2.052,1.938
0,0.02426791718750768,-0.5900433332222886,-0.0656320451270623,0.6161344194661632,-0.14280989075741743,-0.06430916320293856,0.06762238593688924,1,5.992,6.075,6.572
0,-0.3843896372035883,-0.2304783711849086,-0.6161198817237943,-0.8970205625318849,-1.3533079950728313,-1.3871602323392607,-1.5480629644509891,1,2.507,2.72,2.47
0,-0.3673622391039593,-0.5719159729634518,-0.38433552947253874,1.7175465492198445,-0.5141477990031003,-0.5047985155499521,-0.5959626686867039,1,2.622,2.957,2.708
0,-0.3162800448050723,-0.6284031665442144,-0.2974163973783179,-0.5390330271083105,0.09268816729240877,0.07537505842044755,-0.002179688532633317,1,4.159,3.983,3.919
0,-0.23114305430692733,0.3686601230474862,-0.09460508915846925,-0.8489838964367088,-0.10980207669113448,-0.11617211677597766,-0.28231868073698313,1,3.112,3.017,3.259
0,-0.3503348410043303,-0.6282277404771933,-0.38433552947253874,0.23527228114012388,-0.4449583425949303,-0.45293556197691287,-0.5754873935089773,1,1.831,1.722,1.67
0,-0.4014170353032173,-0.5526775809468152,-0.47125466156675955,-0.4555407265143138,-0.6068235846507408,-0.603683880362547,-0.5587348956362919,1,1.12,1.116,1.114
0,-0.24817045240655633,0.0488584028681999,-0.26844335334691094,1.436188933519527,0.35294208589194725,0.32570024766631694,0.017364892318832866,1,2.928,2.749,2.926
0,-0.4014170353032173,-0.625654824827552,-0.5581737936609804,-0.6488311210401416,-0.8461302366312919,-0.8547005756560572,-0.9542799842969188,1,1.924,1.707,2.08
0,-0.3843896372035883,-0.6282277404771933,0.4269097034068558,-1.6164268238144037,1.1813112658246243,1.295883232505972,1.2002773809956722,1,1.598,1.723,1.617
0,-0.4014170353032173,0.17884911853076224,-0.2974163973783179,0.9157917174884523,-0.04251691724832708,-0.058777114821814365,0.014572809340051864,1,1.681,1.559,1.847
0,-0.35884854005414485,-0.571331219406715,-0.4133085735039457,-1.3350692081140862,-0.3218138055014902,-0.32846447340161844,-0.5075467076919753,1,1.998,1.989,1.99
0,-0.3673622391039593,-0.6103342816410512,-0.18152422125269008,-1.4723168255288752,-0.06536848083267681,-0.0815968143939516,-0.3037246502409701,1,2.087,2.065,2.057
0,0.2881925877317572,-0.39742551163322865,-0.15255117722128314,-0.044941604415070224,-0.23929427033578296,-0.2454837476847558,-0.4237842183285486,1,5.923,5.564,6.339
0,-0.15451976285859684,0.0717222669366038,0.22409839518700717,-0.2473818401018839,0.9845339127371682,0.9473641844951479,0.332870268921074,1,7.86,7.281,7.164
0,-0.2992526467054433,1.1645681891217712,-0.35536248544113175,-0.7917973891805468,-0.38655990232381426,-0.34229459435442894,-0.22554632683510495,1,2.832,2.921,2.826
0,-0.3673622391039593,-0.15984014153111856,-0.38433552947253874,0.8483116389261811,-0.29515364798641563,-0.31117682221060544,-0.18924924811095337,1,1.078,1.076,1.086
0,-0.035327976161193826,-0.6168250461208282,0.10820621906137938,2.051515751595831,0.4316530271269294,0.4944277232906049,0.8047322923350455,1,4.616,3.531,4.837
0,-0.17154716095822584,-0.6109190351977878,-0.35536248544113175,0.4720244211806348,-0.31419661764004025,-0.24410073558947462,-0.10362537009500584,1,4.99,4.87,5.533
0,-0.39290333625340285,-0.5665362402414743,-0.5292007496295734,-0.5378892969631872,-0.7883665620152969,-0.7959225616066127,-0.8816858268486154,1,2.321,2.255,2.373
0,0.4584665687280472,-0.5829093398301012,0.6876670996895183,1.4773632187439638,0.38023700906214253,0.46538446928970273,0.7349302178655229,1,12.106,10.659,11.465
0,-0.23965675335674183,1.3384154215395838,-0.4133085735039457,-1.6049895223631712,-0.7236204651929726,-0.6583128581261484,-0.46380407435774135,1,3.263,2.871,3.656
0,-0.37587593815377385,-0.12604138595173886,-0.5292007496295734,-1.62214547454002,-0.9305540687623617,-0.9342237711347174,-0.9915077573473305,1,2.241,2.376,2.28
0,-0.2822252486058143,-0.3335119478819103,-0.4133085735039457,-0.7357546120695079,-0.6055540533404992,-0.6119819529342333,-0.6369132190421568,1,2.44,2.246,2.528
0,-0.4014170353032173,-0.622146303487132,-0.47125466156675955,-0.5687700108815147,-0.2780149752981533,-0.29319766497195193,-0.10641745307378685,1,1.492,1.444,1.429
0,-0.3843896372035883,0.6354831709864299,-0.4133085735039457,-0.5905008836388563,-0.23675520771529968,-0.2523988081611609,-0.08501148356979986,1,1.588,1.556,1.551
0,-0.3673622391039593,-0.631970163240308,-0.4422816175353526,-0.9919501645771139,-0.6328489765106946,-0.6292696041252464,-0.5801408651402786,1,2.204,1.975,2.338
0,-0.13749236475896784,-0.5868856640159106,-0.35536248544113175,0.4685932307452651,0.02222917957399702,0.0636194556105584,0.31053360509082684,1,5.432,5.251,5.739
0,-0.3333074429047013,1.7540582496680108,-0.38433552947253874,-1.0148247674795787,-0.37640365184188107,-0.37686989673645516,-0.4451901878325354,1,1.323,1.285,1.248
0,-0.17154716095822584,-0.32930172227340626,0.6586940556581113,-0.4521095360789441,2.1245730293341705,2.16441482834247,1.985783392359364,1,4.682,3.833,5.31
0,-0.12046496665933883,-0.42309619277396854,-0.18152422125269008,-1.058286512994262,0.7211061658620257,0.6949644771063569,0.5069101079317501,1,2.832,2.838,2.389
0,-0.23965675335674183,-0.6293972475906666,-0.3263894414097248,0.44571862784280025,-0.39544662149550597,-0.4031471265467951,-0.5754873935089773,1,3.084,2.889,2.829
0,-0.24817045240655633,-0.6162402925640915,-0.18152422125269008,-0.3548924737434686,0.43927021498837926,0.4722995297661081,0.6725736980060831,1,3.14,2.976,2.85
0,0.07535011148639469,-0.37596505610099273,-0.15255117722128314,0.9626846534385053,-0.7280638247788184,-0.719856896366155,-0.6704182147875276,1,3.186,3.437,3.103
0,0.1945418981837977,0.34439285044291423,-0.4422816175353526,-1.1189042106857938,-0.2773802096430325,-0.29596368916251403,-0.40982380343464403,1,3.226,3.218,3.346
0,-0.39290333625340285,-0.5940781327637716,-0.5002277055981665,-0.4852777102875181,-0.6360228047862988,-0.6444827371733379,-0.687170712660213,1,1.752,1.683,1.905
0,-0.4014170353032173,0.190485714309822,-0.5292007496295734,-0.2496693003921304,-0.8283567982879089,-0.8339553942268415,-0.9068145736576434,1,1.345,1.282,1.166
0,-0.3503348410043303,0.10581339929435182,-0.47125466156675955,-0.8752896897745434,-0.5414427221732958,-0.5538954449324293,-0.6471508566310202,1,2.95,2.667,3.233
0,-0.29073894765562885,-0.631970163240308,-0.3263894414097248,-0.5241645352217082,-0.10916731103601372,-0.12101265910946142,-0.23764535307648893,1,4.068,3.979,4.352
0,-0.4014170353032173,-0.595773918078308,-0.18152422125269008,-1.7090689655693863,0.6176393640773313,0.5960791122937618,0.18954334267698814,1,1.4,1.345,1.299
0,-0.34182114195451585,-0.3080166928081914,-0.5581737936609804,0.4834617226318672,-0.7134642147110394,-0.6880476181746911,-0.6862400183339528,1,2.672,2.731,2.862
0,-0.29073894765562885,-0.5791669170669865,-0.23947030931550398,2.2585309078631375,-0.3687864639804312,-0.38240194511757936,-0.39307130556195863,1,1.584,1.468,1.541
0,-0.35884854005414485,-0.38818640543678923,-0.35536248544113175,0.22726617012426117,-0.6899778854715689,-0.6873561121270504,-0.5298833715222225,1,2.87,2.635,3.137
0,-0.39290333625340285,-0.5417426894358395,-0.5002277055981665,-1.0708675445906175,-0.7191771056071268,-0.702569245175142,-0.7188143197530632,1,1.703,1.663,1.6
0,-0.39290333625340285,-0.5528530070138362,-0.47125466156675955,-1.2001090509895438,-0.565563817067887,-0.5691085779805208,-0.717883625426803,1,1.627,1.426,1.842
0,-0.16303346190841134,-0.498587876948673,-0.036659001095655355,1.1594062383997028,0.3846803686479884,0.3554350077148596,0.34217721218367725,1,4.943,4.802,5.069
0,-0.29073894765562885,-0.6231403845335842,-0.2974163973783179,-0.23937572908602123,-0.05330793338538105,-0.069149705536422,-0.2711503488218595,1,3.715,3.238,4.407
0,-0.29073894765562885,-0.6091062991719042,-0.47125466156675955,-0.3228680296800178,-0.7109251520905561,-0.7219314145090767,-0.74022028925705,1,3.773,3.44,3.892
0,-0.22262935525711283,-0.6272921347864147,-0.21049726528409704,-1.3121946052116216,0.14283465404695408,0.14590867527978088,0.09088974409339662,1,4.02,3.967,3.935
0,-0.3673622391039593,-0.3924551064009669,-0.5581737936609804,-1.187528019393188,-0.871520862836125,-0.8789032873234754,-0.9496265126656172,1,1.637,1.545,1.678
0,-0.35884854005414485,-0.38093546133325445,-0.5871468376923874,-1.7490995206486997,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,2.662,2.384,3.002
0,0.04129531528713668,-0.6206844195952902,-0.26844335334691094,0.4194128345049657,0.11363543391139595,0.09058819146853893,0.039701556149080046,1,7.697,6.631,8.485
0,-0.3843896372035883,0.513152726917118,-0.38433552947253874,0.9409537806811636,-0.6474485865784735,-0.6361846646016516,-0.6257448871270332,1,1.87,1.75,2.102
0,-0.4014170353032173,-0.5818567834279752,-0.47125466156675955,-0.27025644300434876,-0.7642454671207055,-0.7696453317962728,-0.837012499188121,1,1.622,1.583,1.587
0,-0.3503348410043303,-0.6056562531871578,-0.5292007496295734,-0.07810977862364422,-0.8969114890409579,-0.9037975050385344,-0.9719631764958644,1,3.098,2.894,3.145
0,-0.4014170353032173,-0.6165911446981336,-0.5002277055981665,-1.0274057990759344,-0.7064817925047104,-0.6956541846987367,-0.5568735069837712,1,1.763,1.855,1.87
0,-0.40993073435303184,-0.35468002663577786,-0.4422816175353526,-1.3636624617421673,0.0755494946041464,0.05117234675302911,0.14580070934275396,1,1.264,1.212,1.119
0,-0.3333074429047013,-0.627935363698825,-0.5292007496295734,-1.480322936544738,-0.6703001501628233,-0.6818240637459262,-0.6955469615965558,1,2.573,2.903,2.753
0,0.1264323057852817,-0.3062624321379814,-0.23947030931550398,-1.1349164327175192,-0.1123411393116178,-0.11893814096653976,-0.2916256239995861,1,2.17,2.109,2.418
0,-0.3162800448050723,-0.6298065750803823,-0.26844335334691094,-0.9930938947222372,-0.35989974480873976,-0.3678803181171284,-0.5103387906707564,1,4.112,3.523,4.364
0,-0.40993073435303184,-0.5259543434039493,-0.47125466156675955,-1.5009100791569563,-0.43289779514763466,-0.44117995916702385,-0.35491283818528646,1,1.332,1.302,1.278
0,-0.34182114195451585,-0.6334905224878233,-0.4133085735039457,-0.27025644300434876,-0.9051634425575287,-0.9031059989908939,-0.9068145736576434,1,3.316,3.139,2.613
0,-0.3162800448050723,0.4275448062108691,-0.3263894414097248,0.07286260053262363,-0.533190768656725,-0.5428313481701809,-0.6238834984745126,1,4.28,4.027,3.792
0,-0.4014170353032173,-0.5518004506117102,-0.5292007496295734,-1.5683901577192274,-0.8264525013225463,-0.8346469002744821,-0.826774861599258,1,2.375,2.4,2.25
0,-0.37587593815377385,-0.6237251380903209,-0.38433552947253874,0.5520855313392616,0.024768242194480324,0.004149935513473443,-0.1482986977555002,1,2.777,2.864,2.82
0,-0.40993073435303184,-0.6067672849449575,-0.5292007496295734,-1.0662926240101247,-0.8943724264204745,-0.8982654566574102,-0.9635869275595218,1,1.565,1.688,1.662
0,-0.23114305430692733,-0.6032587636045375,-0.21049726528409704,-0.09412200065536959,-0.32625716508733604,-0.33192200363982133,-0.36608117010041,1,3.448,3.387,3.337
0,-0.3843896372035883,-0.595423065944266,-0.38433552947253874,0.8551740197969206,-0.40877670025304325,-0.42389230797601085,-0.6443587736522393,1,1.736,1.738,1.577
0,-0.4014170353032173,-0.6239590395130156,-0.47125466156675955,1.145681476658224,-0.7242552308480934,-0.7343785233666061,-0.8519036084082858,1,1.017,1.022,1.015
0,0.6968501421228532,-0.6133750001360818,-0.35536248544113175,-0.20163263429695427,-0.5433470191386582,-0.5566614691229914,-0.32326923109243627,1,7.103,6.696,8.351
0,-0.34182114195451585,-0.5505724681425632,-0.47125466156675955,-0.09755319109073932,-0.6664915562320983,-0.6742174972218805,-0.6853093240076924,1,2.661,2.37,2.605
0,-0.34182114195451585,1.0794865466165853,-0.4422816175353526,0.8677550513932762,-0.7369505439505099,-0.7447511140812139,-0.8351511105356005,1,2.822,3.487,2.958
0,-0.35884854005414485,-0.24790402717566146,-0.47125466156675955,-0.7689227862780819,-0.6391966330619029,-0.6472487613639,-0.5699032275514155,1,2.689,2.864,2.768
0,-0.40993073435303184,0.07037733375610945,-0.5581737936609804,-1.7273686478913581,-0.8010618751177132,-0.8069866583688611,-0.8788937438698344,1,1.123,1.108,1.159
0,-0.40993073435303184,-0.5588174932925503,-0.6161198817237943,0.1472050599656343,-1.3533079950728313,-1.3871602323392607,-1.5480629644509891,1,1.943,1.855,1.975
0,-0.37587593815377385,-0.6137258522701239,-0.38433552947253874,-0.7689227862780819,-0.28626692881472393,-0.29734670125779494,-0.3251306197449569,1,1.364,1.334,1.428
0,-0.3843896372035883,-0.38842030685948387,-0.4133085735039457,-0.7586292149719728,-0.569372410998612,-0.573257614266364,-0.42843768995985,1,2.841,2.823,2.619
0,-0.21411565620729833,-0.5257204419812546,-0.15255117722128314,-0.7540542943914798,0.07618426025926715,0.062236443515277504,0.19885028593959092,1,3.566,3.186,3.36
0,-0.3673622391039593,1.1944490958710152,-0.5581737936609804,-0.8466964361464623,-0.8042357033933174,-0.8132102127976257,-0.7951312545064078,1,1.91,1.899,1.945
0,-0.27371154955599986,-0.6292802968793193,-0.26844335334691094,-1.1452100040236282,-0.5833372554112701,-0.5739491203140046,-0.36142769846910866,1,2.486,2.424,2.47
0,-0.37587593815377385,-0.23082922331895062,-0.6161198817237943,-0.6156629468315676,-1.3533079950728313,-1.3871602323392607,-1.5480629644509891,1,2.099,2.165,1.885
0,-0.37587593815377385,0.37526783823861054,-0.5871468376923874,-0.4601156470948068,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,1.677,1.528,1.812
0,-0.37587593815377385,0.2701876240930305,-0.12357813318987619,-0.8466964361464623,0.03873308660713863,0.01659704437100273,-0.17528883321704877,1,2.363,2.396,2.251
0,-0.07789647141026633,0.10984819883583485,-0.4422816175353526,-1.1177604805406705,-0.09202863834775137,-0.062234645060016906,0.10857293629234199,1,5.243,4.425,5.172
0,-0.3673622391039593,0.22925487512146342,-0.38433552947253874,-0.6019381850900887,-0.8226439073918214,-0.8291148518933579,-0.9161215169202465,1,2.94,3.019,3.22
0,-0.34182114195451585,-0.5686998284014001,-0.3263894414097248,-0.8627086581781876,-0.5154173303133419,-0.5068730336928737,-0.5773487821614979,1,1.356,1.29,1.433
0,-0.3162800448050723,-0.31392270373123177,-0.3263894414097248,-0.7952285796159164,-0.4182981850798556,-0.4142112233090435,-0.40237824882456164,1,1.723,1.777,1.681
0,0.1519734029347252,-0.22533253988562588,-0.3263894414097248,-1.2755952405676778,-0.06727277779803936,-0.08782036882271624,-0.012417326121496713,1,4.023,3.465,4.34
0,-0.35884854005414485,0.5485303170996867,-0.3263894414097248,0.33134561333047613,-0.28499739750448244,-0.2323451327795858,-0.169704667259487,1,3.368,3.744,3.322
0,0.4925213649273052,-0.536889234914925,0.28204448324982107,-0.8958768323867616,1.5577272993112738,1.5538149882758876,1.2067922412794945,1,11.431,10.262,11.582
0,0.05832271338676568,-0.5565369544212773,-0.2974163973783179,-0.7243173106182755,-0.7160032773315227,-0.6970371967940178,-0.7104380708167206,1,5.273,4.927,5.305
0,-0.35884854005414485,-0.5562445776429089,-0.23947030931550398,-0.15931461892739435,-0.6461790552682318,-0.6562383399832269,-0.6303983587583348,1,2.284,2.423,2.359
0,-0.19708825810766933,-0.4416328805225211,-0.0656320451270623,-0.722029850328029,0.3618288050636387,0.35197747747665703,0.20071167459211173,1,2.611,2.265,2.509
0,-0.13749236475896784,-0.4981200741032837,-0.23947030931550398,-0.8649961184684342,-0.09774152924383872,-0.11548061072833722,0.07041446891566983,1,3.265,3.16,3.753
0,-0.23965675335674183,-0.3081336435195387,-0.2974163973783179,0.11403688575706031,-0.6207884290633989,-0.6016093622196256,-0.46566546301026196,1,5.051,4.837,5.039
0,0.07535011148639469,-0.5149025011816262,-0.4133085735039457,-1.2287023046176249,-0.6963255420227772,-0.6783665335077237,-0.5149922623020577,1,5.446,4.642,4.166
0,-0.10343756855970983,-0.5378248406057037,-0.23947030931550398,-0.660268422491374,-0.38021224577260615,-0.39208302978454673,-0.37538811336301303,1,3.402,2.822,3.704
0,-0.009786879011750323,-0.628461641899888,-0.21049726528409704,-0.1913390629908451,0.22535418921266132,0.22059132842495754,0.404533732043117,1,5.176,4.657,6.107
0,-0.3673622391039593,-0.6179360778786279,-0.47125466156675955,-0.5927883439291027,-0.3383177125346315,-0.3008042314959975,-0.19297202541599456,1,1.467,1.301,1.677
0,-0.3503348410043303,-0.2912342657298489,-0.47125466156675955,-1.2710203199871848,-0.758532576224618,-0.7641132834151486,-0.6974083502490764,1,2.159,2.039,2.242
0,-0.3673622391039593,-0.593317953140014,-0.5002277055981665,0.4365687866818143,-0.6296751482350905,-0.6396421948398543,-0.7243984857106249,1,2.308,2.08,1.857
0,1.6588981347518919,-0.48081136882387815,0.19512535115560023,1.8136198814101967,-0.497009126314838,-0.4709147192155665,-0.46566546301026196,1,6.092,6.327,6.464
0,-0.4014170353032173,1.1273778629133189,-0.5002277055981665,-1.6667509501998263,-0.5408079565181749,-0.5407568300272594,-0.48055657223042675,1,1.448,1.49,1.511
0,-0.18006086000804034,-0.598229883016602,-0.0656320451270623,0.2695841854938211,1.7583132463294544,1.8248853589509726,1.9383179817200895,1,3.976,3.633,4.237
0,-0.32479374385488685,-0.6193979617704696,-0.3263894414097248,0.2924587883962859,-0.6125364755468282,-0.6057583985054688,-0.6629726601774453,1,1.674,1.561,1.463
0,-0.18857455905785483,-0.5805118502474809,-0.35536248544113175,-0.24852557024700717,-0.6220579603736406,-0.6327271343634491,-0.7067152935116794,1,4.215,4.064,4.526
0,-0.24817045240655633,-0.5863593858148476,-0.15255117722128314,-0.8329716744049834,0.32945575665247645,0.31187012671350645,0.5264546887832163,1,3.443,2.984,3.287
0,-0.15451976285859684,-0.4941437499174743,-0.007685957064248408,1.4190329813426785,0.9616823491528188,0.9314595453994161,0.7963560433987029,1,2.369,1.885,2.562
0,-0.3503348410043303,-0.565542159195022,-0.5871468376923874,-0.016348350786989194,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,2.279,2.327,2.212
0,-0.3503348410043303,-0.6257717755388993,-0.5002277055981665,-1.148641194458998,-0.5154173303133419,-0.52830972116973,-0.43402185591741177,1,2.851,2.959,2.983
0,-0.2822252486058143,-0.3957297263186923,-0.35536248544113175,-0.7208861201829058,0.3548463828573095,0.3720311528582322,0.47712788949142054,1,1.694,1.669,1.696
0,1.2246994832113522,-0.18790831225447885,-0.15255117722128314,0.8391617977651953,0.6011354570441899,0.5877810397220755,0.6558212001333976,1,5.454,4.69,4.936
0,-0.37587593815377385,-0.4963658134330736,-0.5581737936609804,-1.419705238853206,-1.0175169635139147,-1.0227365452327046,-1.0687553864269355,1,2.003,1.951,2.141
0,-0.23114305430692733,-0.5778219838864921,-0.2974163973783179,-0.08497215949438366,-0.27928450660839477,-0.2883571226384682,-0.431229772938631,1,3.925,3.21,3.569
0,-0.2822252486058143,-0.600159569753833,-0.2974163973783179,-1.0228308784954414,-0.751550154018289,-0.757889728986384,-0.8398045821669021,1,1.779,1.528,2.061
0,-0.3843896372035883,-0.6042528446509897,-0.5002277055981665,-1.4437235719007941,-0.6683958531974609,-0.6721429790789589,-0.7886163942225856,1,1.823,2.003,1.673
0,-0.32479374385488685,0.21609792009488826,-0.5292007496295734,0.4194128345049657,-0.9756224302759403,-0.9805546763266325,-0.9915077573473305,1,2.736,2.437,2.702
0,-0.11195126760952433,-0.6175852257445859,-0.23947030931550398,-0.5630513601558985,0.1840944216298077,0.2074527135197875,0.0964739100509582,1,4.1,3.266,4.388
0,-0.3843896372035883,1.1319389406558649,-0.5871468376923874,-0.9553507999331702,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,1.668,1.606,1.684
0,-0.26519785050618533,-0.4391184402285534,-0.5002277055981665,-0.6911491364097015,-0.7121946834007977,-0.7226229205567171,-0.6676261318087469,1,2.298,2.104,2.23
0,-0.4014170353032173,-0.433914133573597,-0.47125466156675955,0.672177196577202,-0.4887571727982672,-0.49926646716882794,-0.3251306197449569,1,1.601,1.577,1.657
0,-0.35884854005414485,-0.5603963278957393,-0.5871468376923874,-1.7776927742767807,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,2.649,2.5,3.015
0,-0.32479374385488685,0.8706125761502459,-0.35536248544113175,-0.850127626581832,-0.5827024897561495,-0.5926197836002987,-0.7309133459944471,1,2.065,2.044,2.127
0,-0.4014170353032173,-0.4884131650614549,-0.5292007496295734,-1.4414361116105476,-0.8188353134610964,-0.8194337672263905,-0.8630719403234095,1,2.301,2.505,2.261
0,-0.22262935525711283,0.3350367935351275,-0.5002277055981665,-0.13758374617005276,-0.6087278816161033,-0.6209715315535601,-0.5996854459917451,1,4.135,3.802,4.628
0,-0.3333074429047013,-0.5942535588307927,-0.4422816175353526,-1.2184087333115157,-0.8328001578737545,-0.8346469002744821,-0.890062075784958,1,3.14,2.905,3.217
0,-0.3843896372035883,-0.6255378741162047,-0.4133085735039457,-0.13987120646029924,-0.7236204651929726,-0.731612499176044,-0.7095073764904601,1,2.173,1.76,2.591
0,-0.40993073435303184,-0.5518589259673838,-0.5292007496295734,-0.6042256453803352,-0.5243040494850334,-0.5303842393126514,-0.5047546247131945,1,1.827,1.87,1.939
0,-0.23114305430692733,-0.5508063695652579,-0.12357813318987619,0.4434311675525538,0.03936785226225939,0.01867156251392438,0.18023639941438535,1,2.065,2.042,1.786
0,-0.3503348410043303,0.10628120213974115,-0.4133085735039457,0.19981664664130339,-0.4367063890783596,-0.4515525498816318,-0.6238834984745126,1,1.292,1.305,1.191
0,-0.37587593815377385,-0.4621577303639783,-0.47125466156675955,-0.9610694506587865,-0.9235716465560325,-0.9307662408965149,-0.9096066566364245,1,1.643,1.651,1.694
0,0.1604871019845397,-0.09224263037235919,0.10820621906137938,0.30160862955727186,0.8747194544012654,0.8948097248744681,1.0039008781547494,1,2.749,2.365,2.569
0,-0.3843896372035883,-0.6252454973378363,-0.38433552947253874,0.34507037507195504,-0.4735227970753675,-0.48820237040657954,-0.5205764282596195,1,2.099,2.093,1.653
0,-0.24817045240655633,-0.6050130242747475,-0.35536248544113175,0.4388562469720608,-0.15550520385983396,-0.16526904615845497,-0.1492293920817604,1,1.508,1.389,1.585
0,-0.40993073435303184,0.8483919409942524,-0.5002277055981665,-1.2378521457786107,-0.9654661797940071,-0.9701820856120247,-1.0101216438725364,1,1.832,1.958,2.025
0,-0.32479374385488685,-0.23129702616433995,-0.4133085735039457,-0.4189413618703701,-0.7591673418797389,-0.7682623197009917,-0.7904777828751062,1,1.826,1.668,1.454
0,-0.27371154955599986,-0.006693185021783992,-0.3263894414097248,0.7682505287675543,0.13204363790989984,0.11271638499303571,0.13370168310137018,1,2.596,2.355,2.667
0,-0.3333074429047013,-0.6225556309768476,-0.4133085735039457,-0.8466964361464623,-0.3472044317063232,-0.3581992334501611,-0.4293683842861104,1,1.629,1.464,1.643
0,-0.3333074429047013,0.1038837125571208,-0.5581737936609804,-0.9324761970307054,-0.7553587479490139,-0.7654962955104296,-0.7886163942225856,1,4.246,4.027,4.292
0,-0.14600606380878234,-0.24416160441254675,-0.23947030931550398,0.4148379139244727,-0.3243528681219735,-0.22058952996969694,0.15789973558413817,1,4.192,3.795,4.248
0,-0.018300578061564824,-0.5623260146329703,-0.2974163973783179,0.051131727775282035,-0.4881224071431464,-0.5027239974070307,-0.5140615679757975,1,5.933,5.046,6.245
0,-0.3503348410043303,-0.5422104922812288,-0.23947030931550398,-0.5756323917522541,-0.6303099138902113,-0.6389506887922137,-0.5773487821614979,1,2.221,2.539,2.251
